doi,title,abstract,label_included
https://doi.org/10.1017/cbo9781139022422,Design and Analysis of Long-term Ecological Monitoring Studies,"To provide useful and meaningful information, long-term ecological programs need to implement solid and efficient statistical approaches for collecting and analyzing data. This volume provides rigorous guidance on quantitative issues in monitoring, with contributions from world experts in the field. These experts have extensive experience in teaching fundamental and advanced ideas and methods to natural resource managers, scientists and students. The chapters present a range of tools and approaches, including detailed coverage of variance component estimation and quantitative selection among alternative designs; spatially balanced sampling; sampling strategies integrating design- and model-based approaches; and advanced analytical approaches such as hierarchical and structural equation modelling. Making these tools more accessible to ecologists and other monitoring practitioners across numerous disciplines, this is a valuable resource for any professional whose work deals with ecological monitoring. Supplementary example software code is available online at www.cambridge.org/9780521191548.",0
https://doi.org/10.1300/j426v02n04_05,The Persistent Sciatic Inflammatory Neuropathy (SIN) Rat Model of Neuropathic Pain Does Not Involve Small-Fiber Axon Damage,"ABSTRACTMost neuropathic pain conditions are caused by damage to peripheral nociceptive neurons known as “small-fibers.” Examination of punch skin biopsies immunolabeled with pan-axonal markers has identified degeneration of distal nociceptive axons as a pathological hallmark of most neuralgias including numerous polyneuropathies, postherpetic neuralgia, and complex regional pain syndrome. Similar axonopathy is present in several rodent models of neuralgia (chronic constriction injury and spared nerve injury). Here we have measured the density of distal cutaneous small-fiber axons in rats with persistent mechanical allodynia caused by the sciatic inflammatory neuropathy (SIN), a model of painful neuritis. We have evaluated whether perineural immune activation sufficient to cause evoked-pain behaviors is also associated with loss of distal epidermal innervation.SIN was created in adult male Sprague-Dawley rats by perineural zymosan administration using established methods. Unoperated rats provided controls...",0
https://doi.org/10.1080/00273171.2015.1090899,A Bayesian Approach to More Stable Estimates of Group-Level Effects in Contextual Studies,"Multilevel analyses are often used to estimate the effects of group-level constructs. However, when using aggregated individual data (e.g., student ratings) to assess a group-level construct (e.g., classroom climate), the observed group mean might not provide a reliable measure of the unobserved latent group mean. In the present article, we propose a Bayesian approach that can be used to estimate a multilevel latent covariate model, which corrects for the unreliable assessment of the latent group mean when estimating the group-level effect. A simulation study was conducted to evaluate the choice of different priors for the group-level variance of the predictor variable and to compare the Bayesian approach with the maximum likelihood approach implemented in the software Mplus. Results showed that, under problematic conditions (i.e., small number of groups, predictor variable with a small ICC), the Bayesian approach produced more accurate estimates of the group-level effect than the maximum likelihood approach did.",0
https://doi.org/10.1167/13.7.3,"The psi-marginal adaptive method: How to give nuisance parameters the attention they deserve (no more, no less)","Adaptive testing methods serve to maximize the information gained regarding the values of the parameters of a psychometric function (PF). Such methods typically target only one or two (""threshold"" and ""slope"") of the PF's four parameters while assuming fixed values for the ""nuisance"" parameters (""guess rate"" and ""lapse rate""). Here I propose the ""psi-marginal"" adaptive method, which can target nuisance parameters but only when this is the most optimal manner in which to reduce uncertainty in the value of the parameters of primary interest. The method is based on Kontsevich and Tyler's (1999) psi-method. However, in the proposed method a posterior distribution defined across all parameters of unknown value is maintained. Each of the parameters is specified either as a parameter of primary interest whose estimation should be optimized or as a nuisance parameter whose estimation should be subservient to the estimation of the parameters of primary interest. Critically, selection of stimulus intensities is based on the expected information gain in the marginal posterior distribution defined across the parameters of interest only. The appeal of this method is that it will target nuisance parameters adaptively and only when doing so maximizes the expected information gain regarding the values of the parameters of interest. Simulations indicate that treating the lapse rate as a nuisance parameter in the psi-marginal method results in smaller bias and higher precision in threshold and slope estimates compared to the original psi method. The method is highly flexible and various other uses are discussed.",0
https://doi.org/10.1111/jtsa.12182,A Bayesian Non-Parametric Dynamic AR Model for Multiple Time Series Analysis,"In this article, we propose a Bayesian non-parametric model for the analysis of multiple time series. We consider an autoregressive structure of order p for each of the series and borrow strength across the series by considering a common error population that is also evolving in time. The error populations (distributions) are assumed non-parametric whose law is based on a series of dependent Polya trees with zero median. This dependence is of order q and is achieved via a dependent beta process that links the branching probabilities of the trees. We study the prior properties and show how to obtain posterior inference. The model is tested under a simulation study and is illustrated with the analysis of the economic activity index of the 32 states of Mexico.",0
https://doi.org/10.1111/j.2517-6161.1970.tb00842.x,Asymptotic Properties of Conditional Maximum-Likelihood Estimators,The problem of obtaining consistent estimates for structural parameters in the presence of infinitely many incidental parameters was discussed first by Neyman and Scott (1948). In this paper a maximum-likelihood method based on the conditional distribution given minimal sufficient statistics for the incidental parameters is suggested. It is proved that conditional maximumlikelihood estimates in the regular case are consistent and asymptotically normally distributed with a simple asymptotic variance. The efficiency problem of this new estimator is discussed in particular with respect to some situations with ancillary information.,0
https://doi.org/10.1016/j.drugalcdep.2014.12.029,Effects of marijuana use on impulsivity and hostility in daily life,"Marijuana use is increasingly prevalent among young adults. While research has found adverse effects associated with marijuana use within experimentally controlled laboratory settings, it is unclear how recreational marijuana use affects day-to-day experiences in users. The present study sought to examine the effects of marijuana use on within-person changes in impulsivity and interpersonal hostility in daily life using smartphone administered assessments.Forty-three participants with no substance dependence reported on their alcohol consumption, tobacco use, recreational marijuana use, impulsivity, and interpersonal hostility over the course of 14 days. Responses were analyzed using multilevel modeling.Marijuana use was associated with increased impulsivity on the same day and the following day relative to days when marijuana was not used, independent of alcohol use. Marijuana was also associated with increased hostile behaviors and perceptions of hostility in others on the same day when compared to days when marijuana was not used. These effects were independent of frequency of marijuana use or alcohol use. There were no significant effects of alcohol consumption on impulsivity or interpersonal hostility.Marijuana use is associated with changes in impulse control and hostility in daily life. This may be one route by which deleterious effects of marijuana are observed for mental health and psychosocial functioning. Given the increasing prevalence of recreational marijuana use and the potential legalization in some states, further research on the potential consequences of marijuana use in young adults' day-to-day life is warranted.",0
https://doi.org/10.1207/s15328007sem0802_1,The Accuracy of Multilevel Structural Equation Modeling With Pseudobalanced Groups and Small Samples,"Hierarchical structured data cause problems in analysis, because the usual assumptions of independently and identically distributed variables are violated. Muthen (1989) described an estimation method for multilevel factor and path analysis with hierarchical data. This article assesses the robustness of the method with unequal groups, small sample sizes at both the individual and the group level, in the presence of a low or a high intraclass correlation (ICC). The within-groups part of the model poses no problems. The most important problem in the between-groups part of the model is the occurrence of inadmissible estimates, especially when group level sample size is small (50) while the intracluster correlation is low. This is partly compensated by using large group sizes. When an admissible solution is reached, the factor loadings are generally accurate. However, the residual variances are underestimated, and the standard errors are generally too small. Having more or larger groups or a higher ICC does n...",0
https://doi.org/10.1037/a0039540,Bayesian hierarchical grouping: Perceptual grouping as mixture estimation.,"We propose a novel framework for perceptual grouping based on the idea of mixture models, called Bayesian hierarchical grouping (BHG). In BHG, we assume that the configuration of image elements is generated by a mixture of distinct objects, each of which generates image elements according to some generative assumptions. Grouping, in this framework, means estimating the number and the parameters of the mixture components that generated the image, including estimating which image elements are ""owned"" by which objects. We present a tractable implementation of the framework, based on the hierarchical clustering approach of Heller and Ghahramani (2005). We illustrate it with examples drawn from a number of classical perceptual grouping problems, including dot clustering, contour integration, and part decomposition. Our approach yields an intuitive hierarchical representation of image elements, giving an explicit decomposition of the image into mixture components, along with estimates of the probability of various candidate decompositions. We show that BHG accounts well for a diverse range of empirical data drawn from the literature. Because BHG provides a principled quantification of the plausibility of grouping interpretations over a wide range of grouping problems, we argue that it provides an appealing unifying account of the elusive Gestalt notion of Prägnanz.",0
https://doi.org/10.1007/bf02294195,Test theory without an answer key,"A general model is presented for homogeneous, dichotomous items when the answer key is not known a priori. The model is structurally related to the two-class latent structure model with the roles of respondents and items interchanged. For very small sets of respondents, iterative maximum likelihood estimates of the parameters can be obtained by existing methods. For other situations, new estimation methods are developed and assessed with Monte Carlo data. The answer key can be accurately reconstructed with relatively small sets of respondents. The model is useful when a researcher wants to study objectively the knowledge possessed by members of a culturally coherent group that the researcher is not a member of. Â© 1987 The Psychometric Society.",0
https://doi.org/10.1080/00949650701519635,Parameter expansion for sampling a correlation matrix: an efficient GPX-RPMH algorithm,"Sampling the correlation matrix (R) plays an important role in statistical inference for correlated models. There are two main constraints on a correlation matrix: positive definiteness and fixed diagonal elements. These constraints make sampling R difficult. In this paper, an efficient generalized parameter expanded re-parametrization and Metropolis-Hastings (GPX-RPMH) algorithm for sampling a correlation matrix is proposed. Drawing all components of R simultaneously from its full conditional distribution is realized by first drawing a covariance matrix from the derived parameter expanded candidate density (PXCD), and then translating it back to a correlation matrix and accepting it according to a Metropolis-Hastings (M-H) acceptance rate. The mixing rate in the M-H step can be adjusted through a class of tuning parameters embedded in the generalized candidate prior (GCP), which is chosen for R to derive the PXCD. This algorithm is illustrated using multivariate regression (MVR) models and a simulation s...",0
https://doi.org/10.1007/bf00122574,Advances in prospect theory: Cumulative representation of uncertainty,"We develop a new version of prospect theory that employs cumulative rather than separable decision weights and extends the theory in several respects. This version, called cumulative prospect theory, applies to uncertain as well as to risky prospects with any number of outcomes, and it allows different weighting functions for gains and for losses. Two principles, diminishing sensitivity and loss aversion, are invoked to explain the characteristic curvature of the value function and the weighting functions. A review of the experimental evidence and the results of a new experiment confirm a distinctive fourfold pattern of risk attitudes: risk aversion for gains and risk seeking for losses of high probability; risk seeking for gains and risk aversion for losses of low probability. This article has benefited from discussions with Colin Camerer, Chew Soo-Hong, David Freedman, and David H. Krantz. We are especially grateful to Peter P. Wakker for his invaluable input and contribution to the axiomatic analysis. We are indebted to Richard Gonzalez and Amy Hayes for running the experiment and analyzing the data. This work was supported by Grants 89-0064 and 88-0206 from the Air Force Office of Scientific Research, by Grant SES-9109535 from the National Science Foundation, and by the Sloan Foundation. Â© 1992 Kluwer Academic Publishers.",0
https://doi.org/10.3102/0162373707299706,Intraclass Correlation Values for Planning Group-Randomized Trials in Education,"Experiments that assign intact groups to treatment conditions are increasingly common in social research. In educational research, the groups assigned are often schools. The design of group-randomized experiments requires knowledge of the intraclass correlation structure to compute statistical power and sample sizes required to achieve adequate power. This article provides a compilation of intraclass correlation values of academic achievement and related covariate effects that could be used for planning group-randomized experiments in education. It also provides variance component information that is useful in planning experiments involving covariates. The use of these values to compute the statistical power of group-randomized experiments is illustrated.",0
https://doi.org/10.1080/00273170802034844,The Performance of Methods to Test Upper-Level Mediation in the Presence of Nonnormal Data,"A Monte Carlo study compared the statistical performance of standard and robust multilevel mediation analysis methods to test indirect effects for a cluster randomized experimental design under various departures from normality. The performance of these methods was examined for an upper-level mediation process, where the indirect effect is a fixed effect and a group-implemented treatment is hypothesized to impact a person-level outcome via a person-level mediator. Two methods-the bias-corrected parametric percentile bootstrap and the empirical-M test-had the best overall performance. Methods designed for nonnormal score distributions exhibited elevated Type I error rates and poorer confidence interval coverage under some conditions. Although preliminary, the findings suggest that new mediation analysis methods may provide for robust tests of indirect effects.",0
https://doi.org/10.1016/j.neuroscience.2014.05.036,The place of human psychophysics in modern neuroscience,"Human psychophysics is the quantitative measurement of our own perceptions. In essence, it is simply a more sophisticated version of what humans have done since time immemorial: noticed and reflected upon what we can see, hear, and feel. In the 21st century, when hugely powerful techniques are available that enable us to probe the innermost structure and function of nervous systems, is human psychophysics still relevant? I argue that it is, and that in combination with other techniques, it will continue to be a key part of neuroscience for the foreseeable future. I discuss these points in detail using the example of binocular stereopsis, where human psychophysics in combination with physiology and computational vision, has made a substantial contribution.",0
https://doi.org/10.1007/bf02288892,A basis for analyzing test-retest reliability,"Three sources of variation in experimental results for a test are distinguished: trials, persons, and items. Unreliability is defined only in terms of variation over trials. This definition leads to a more complete analysis than does the conventional one; Spearman's contention is verified that the conventional approach-which was formulated by Yule-introduces unnecessary hypotheses. It is emphasized that at least two trials are necessary to estimate the reliability coefficient. This paper is devoted largely to developing lower bounds to the reliability coefficient that can be computed from but a single trial; these avoid the experimental difficulties of making two independent trials. Six different lower bounds are established, appropriate for different situations. Some of the bounds are easier to compute than are conventional formulas, and all the bounds assume less than do conventional formulas. The terminology used is that of psychological and sociological testing, but the discussion actually provides a general analysis of the reliability of the sum of n variables. Â© 1945 Psychometric Society.",0
https://doi.org/10.1207/s15328007sem0702_1,"Point Estimation, Hypothesis Testing, and Interval Estimation Using the RMSEA: Some Comments and a Reply to Hayduk and Glaser","Hayduk and Glaser (2000) asserted that the most commonly used point estimate of the Root Mean Square Error of Approximation index of fit (Steiger & Lind, 1980) has two significant problems: (a) The frequently cited target value of. 05 is not a stable target, but a sample size adjustment; and (b) the truncated point estimate Rt = max(R, 0) effectively throws away a substantial part of the sampling distribution of the test statistic with proper models, rendering it useless a substantial portion of the time. In this article, I demonstrate that both issues discussed by Hayduk and Glaser are actually not problems at all. The first derives from a false premise by Hayduk and Glaser that Steiger (1995) specifically warned about in an earlier publication. The second so-called problem results from the point estimate satisfying a fundamental property of a good estimator and can be shown to have virtually no negative implications for statistical practice.",0
https://doi.org/10.2165/00019053-200624010-00001,Bayesian Methods for Evidence Synthesis in Cost-Effectiveness Analysis,"Recently, health systems internationally have begun to use cost-effectiveness research as formal inputs into decisions about which interventions and programmes should be funded from collective resources. This process has raised some important methodological questions for this area of research. This paper considers one set of issues related to the synthesis of effectiveness evidence for use in decision-analytic cost-effectiveness (CE) models, namely the need for the synthesis of all sources of available evidence, although these may not 'fit neatly' into a CE model. Commonly encountered problems include the absence of head-to-head trial evidence comparing all options under comparison, the presence of multiple endpoints from trials and different follow-up periods. Full evidence synthesis for CE analysis also needs to consider treatment effects between patient subpopulations and the use of nonrandomised evidence. Bayesian statistical methods represent a valuable set of analytical tools to utilise indirect evidence and can make a powerful contribution to the decision-analytic approach to CE analysis. This paper provides a worked example and a general overview of these methods with particular emphasis on their use in economic evaluation. Ã‚Â© 2006 Adis Data Information BV. All rights reserved.",0
https://doi.org/10.1093/biostatistics/kxp053,Bayesian inference for generalized linear mixed models,"Generalized linear mixed models (GLMMs) continue to grow in popularity due to their ability to directly acknowledge multiple levels of dependency and model different data types. For small sample sizes especially, likelihood-based inference can be unreliable with variance components being particularly difficult to estimate. A Bayesian approach is appealing but has been hampered by the lack of a fast implementation, and the difficulty in specifying prior distributions with variance components again being particularly problematic. Here, we briefly review previous approaches to computation in Bayesian implementations of GLMMs and illustrate in detail, the use of integrated nested Laplace approximations in this context. We consider a number of examples, carefully specifying prior distributions on meaningful quantities in each case. The examples cover a wide range of data types including those requiring smoothing over time and a relatively complicated spline model for which we examine our prior specification in terms of the implied degrees of freedom. We conclude that Bayesian inference is now practically feasible for GLMMs and provides an attractive alternative to likelihood-based approaches such as penalized quasi-likelihood. As with likelihood-based approaches, great care is required in the analysis of clustered binary data since approximation strategies may be less accurate for such data.",0
https://doi.org/10.1186/s13075-015-0864-2,Determinants of patient preferences for total knee replacement: African-Americans and whites,"Patient preferences contribute to marked racial disparities in the utilization of total knee replacement (TKR). The objectives of this study were to identify the determinants of knee osteoarthritis (OA) patients' preferences regarding TKR by race and to identify the variables that may mediate racial differences in willingness to undergo TKR.Five hundred fourteen White (WH) and 285 African-American (AA) patients with chronic knee pain and radiographic evidence of OA participated in the study. Participants were recruited from the community, an academic medical center, and a Veterans Affairs hospital. Structured interviews were conducted to collect socio-demographics, disease severity, socio-cultural determinants, and treatment preferences. Logistic regression was performed, stratified by race, to identify determinants of preferences. Clinical and socio-cultural factors were entered simultaneously into the models. Stepwise selection identified factors for inclusion in the final models (p < 0.20).Compared to WHs, AAs were less willing to undergo TKR (80 % vs. 62 %, respectively). Better expectations regarding TKR surgery outcomes determined willingness to undergo surgery in both AAs (odds ratio (OR) 2.08, 95 % confidence interval (CI) 0.91-4.79 for 4(th) vs. 1(st) quartile) and WHs (OR 5.11, 95 % CI 2.31-11.30 for 4(th) vs. 1(st) quartile). Among AAs, better understanding of the procedure (OR 1.80, 95 % CI 0.97-3.35), perceiving a short hospital course (OR 0.81, 95 % CI 0.58-1.13), and believing in less post-surgical pain (OR 0.73, 95 % CI 0.39-1.35) and walking difficulties (OR 0.66, 95 % CI 0.37-1.16) also determined willingness. Among WHs, having surgical discussion with a physician (OR 1.96, 95 % CI 1.05-3.68), not ever receiving surgical referral (OR 0.56, 95 % CI 0.32-0.99), and higher trust in the healthcare system (OR 1.58, 95 % CI 0.75-3.31 for 4(th) vs. 1(st) quartile) additionally determined willingness. Among the variables considered, only knowledge-related matters pertaining to TKR attenuated the racial difference in knee OA patients' treatment preference.Expectations of surgical outcomes influence preference for TKR in all patients, but clinical and socio-cultural factors exist that shape marked racial differences in preferences for TKR. Interventions to reduce or eliminate racial disparities in the utilization of TKR should consider and target these factors.",0
,Estimation and Optimization of Functions,,0
https://doi.org/10.1006/jmps.1999.1268,Selective Influence and Response Time Cumulative Distribution Functions in Serial-Parallel Task Networks,"We analyze sets of mental processes, some of which are concurrent and some of which are sequential, under the assumption that the processes are partially ordered, that is, arranged in a directed acyclic network. Information about the process arrangement can be discovered by examining the effects on response time of selectively influencing process durations. Previous work has mainly focused on analyses of mean response times. Here we consider analyses based on cumulative distribution functions, for one of the major classes of directed acyclic networks, serial-parallel networks. When two processes are selectively influenced, patterns in the cumulative distribution functions can be used to test whether the processes are sequential or concurrent and whether the task network has AND gates or OR gates. Cumulative distribution functions are potentially more informative than means, and some previous results for means are shown to follow from our results for cumulative distribution functions. Copyright 2000 Academic Press.",0
https://doi.org/10.1006/jmps.1995.1033,"Spatio-temporal Properties of Elementary Perception: An Investigation of Parallel, Serial, and Coactive Theories","A mathematical theory and related experimental methodology are developed that permit strong, converging tests of parallel versus serial versus channel summation processing and of exhaustive versus self-terminating processing. An experimental design is used for two studies, in which the presence or absence of a target in each of two positions, is factorially combined with two levels of brightness (a version of the double factorial paradigm). When both targets are present (redundant target condition) the two levels of brightness permit factorial technology to determine mental architecture and stopping rules. Comparison of the single versus double target conditions allows capacity analyses that strongly reinforce the double target factorial phase of the investigation. The results provide decisive support for parallel channels with either a self-terminating stopping rule or a coactive summation of information. General serial models and any variety of exhaustive processing were conclusively falsified.",0
https://doi.org/10.1016/j.actpsy.2014.03.001,Properties of the size–weight illusion as shown by lines of subjective equality,"We studied the size-weight illusion through comparative judgments. The experiment had two direct aims: to verify whether the relative contribution of size to apparent heaviness can differ for different stimulus sets, and to verify whether that contribution can differ for different methods of comparing two objects (consecutive vs. simultaneous weighing). Thirty university students participated. Results show that the relative contribution of size depends on stimulus set, but is independent of the method used for comparing objects. The first finding implies that a linear model cannot describe the integration of size and weight information in the illusion; the second finding is evidence for the low-level character of the integration process.",0
https://doi.org/10.1007/bf00152012,New developments in LISREL: analysis of ordinal variables using polychoric correlations and weighted least squares,New developments in LISREL: : Analysis of ordinal variables using polychoric correlations and weighted least squares,0
https://doi.org/10.1037/met0000034,Fitting a linear–linear piecewise growth mixture model with unknown knots: A comparison of two common approaches to inference.,"A linear-linear piecewise growth mixture model (PGMM) is appropriate for analyzing segmented (disjointed) change in individual behavior over time, where the data come from a mixture of 2 or more latent classes, and the underlying growth trajectories in the different segments of the developmental process within each latent class are linear. A PGMM allows the knot (change point), the time of transition from 1 phase (segment) to another, to be estimated (when it is not known a priori) along with the other model parameters. To assist researchers in deciding which estimation method is most advantageous for analyzing this kind of mixture data, the current research compares 2 popular approaches to inference for PGMMs: maximum likelihood (ML) via an expectation-maximization (EM) algorithm, and Markov chain Monte Carlo (MCMC) for Bayesian inference. Monte Carlo simulations were carried out to investigate and compare the ability of the 2 approaches to recover the true parameters in linear-linear PGMMs with unknown knots. The results show that MCMC for Bayesian inference outperformed ML via EM in nearly every simulation scenario. Real data examples are also presented, and the corresponding computer codes for model fitting are provided in the Appendix to aid practitioners who wish to apply this class of models.",0
https://doi.org/10.1002/sim.1980,A three-level model for binary time-series data: the effects of air pollution on school absences in the Southern California Children's Health Study,"A three-level model is proposed to simultaneously examine the effects of daily exposure to air pollution and individual risk factors on health outcomes without aggregating over subjects or time. We used a logistic transition model with random effects to take into account heterogeneity and overdispersion of the observations. A distributed lag structure for pollution has been included, assuming that the event on day t for a subject depends on the levels of air pollution for several preceding days. We illustrate this proposed model via detailed analysis of the effect of air pollution on school absenteeism based on data from the Southern California Children's Health Study.",0
https://doi.org/10.1080/10705511.2014.936082,Diagnosing Global Case Influence on MAR Versus MNAR Model Comparisons,"When missingness is suspected to be not at random (MNAR) in longitudinal studies, researchers sometimes compare the fit of a target model that assumes missingness at random (here termed a MAR model) and a model that accommodates a hypothesized MNAR missingness mechanism (here termed a MNAR model). It is well known that such comparisons are only interpretable conditional on the validity of the chosen MNAR model’s assumptions about the missingness mechanism. For that reason, researchers often perform a sensitivity analysis comparing the MAR model to not one, but several, plausible alternative MNAR models. In the social sciences, it is not widely known that such model comparisons can be particularly sensitive to case influence, such that conclusions drawn could depend on a single case. This article describes two convenient diagnostics suited for detecting case influence on MAR–MNAR model comparisons. Both diagnostics require much less computational burden than global influence diagnostics that have been used...",0
https://doi.org/10.1177/1745691611406925,Bayesian Assessment of Null Values Via Parameter Estimation and Model Comparison,"Psychologists have been trained to do data analysis by asking whether null values can be rejected. Is the difference between groups nonzero? Is choice accuracy not at chance level? These questions have been traditionally addressed by null hypothesis significance testing (NHST). NHST has deep problems that are solved by Bayesian data analysis. As psychologists transition to Bayesian data analysis, it is natural to ask how Bayesian analysis assesses null values. The article explains and evaluates two different Bayesian approaches. One method involves Bayesian model comparison (and uses Bayes factors). The second method involves Bayesian parameter estimation and assesses whether the null value falls among the most credible values. Which method to use depends on the specific question that the analyst wants to answer, but typically the estimation approach (not using Bayes factors) provides richer information than the model comparison approach.",0
https://doi.org/10.1016/j.jlp.2011.11.014,Prediction of occupational accident statistics and work time loss distributions using Bayesian analysis,"This paper uses Bayesian analysis tools for the stochastic evaluation of work time losses due to occupational accidents in a workplace. Models are developed for accident frequencies, duration of recovery from an accident, and the worker unavailability. The unavailability statistics are hereby derived considering a two state stochastic model, to provide estimates for the expected work time losses over a base period of workplace operation. The above models are applied on real multiyear accident data collected from the Greek Petrochemical Industry.",0
https://doi.org/10.1037/1082-989x.12.2.121,Centering predictor variables in cross-sectional multilevel models: A new look at an old issue.,"Appropriately centering Level 1 predictors is vital to the interpretation of intercept and slope parameters in multilevel models (MLMs). The issue of centering has been discussed in the literature, but it is still widely misunderstood. The purpose of this article is to provide a detailed overview of grand mean centering and group mean centering in the context of 2-level MLMs. The authors begin with a basic overview of centering and explore the differences between grand and group mean centering in the context of some prototypical research questions. Empirical analyses of artificial data sets are used to illustrate key points throughout. The article provides a number of practical recommendations designed to facilitate centering decisions in MLM applications.",0
,Fixed effects models.,,0
https://doi.org/10.1007/s13253-013-0140-3,Modeling Complex Spatial Dependencies: Low-Rank Spatially Varying Cross-Covariances With Application to Soil Nutrient Data,"Advances in geo-spatial technologies have created data-rich environments which provide extraordinary opportunities to understand the complexity of large and spatially indexed data in ecology and the natural sciences. Our current application concerns analysis of soil nutrients data collected at La Selva Biological Station, Costa Rica, where inferential interest lies in capturing the spatially varying relationships among the nutrients. The objective here is to interpolate not just the nutrients across space, but also associations among the nutrients that are posited to vary spatially. This requires spatially varying cross-covariance models. Fully process-based specifications using matrix-variate processes are theoretically attractive but computationally prohibitive. Here we develop fully process-based low-rank but non-degenerate spatially varying cross-covariance processes that can effectively yield interpolate cross-covariances at arbitrary locations. We show how a particular low-rank process, the predictive process, which has been widely used to model large geostatistical datasets, can be effectively deployed to model non-degenerate cross-covariance processes. We produce substantive inferential tools such as maps of nonstationary cross-covariances that constitute the premise of further mechanistic modeling and have hitherto not been easily available for environmental scientists and ecologists. Ã‚Â© 2013 International Biometric Society.",0
https://doi.org/10.4992/jjpsy.85.13077,Unfolding item response model using best-worst scaling,"In attitude measurement and sensory tests, the unfolding model is typically used. In this model, response probability is formulated by the distance between the person and the stimulus. In this study, we proposed an unfolding item response model using best-worst scaling (BWU model), in which a person chooses the best and worst stimulus among repeatedly presented subsets of stimuli. We also formulated an unfolding model using best scaling (BU model), and compared the accuracy of estimates between the BU and BWU models. A simulation experiment showed that the BWU modell performed much better than the BU model in terms of bias and root mean square errors of estimates. With reference to Usami (2011), the proposed models were apllied to actual data to measure attitudes toward tardiness. Results indicated high similarity between stimuli estimates generated with the proposed models and those of Usami (2011).",0
https://doi.org/10.2307/1267913,Restricted Maximum Likelihood (REML) Estimation of Variance Components in the Mixed Model,"The maximum likelihood (ML) procedure of Hartley aud Rao [2] is modified by adapting a transformation from Pattersou and Thompson [7] which partitions the likelihood render normality into two parts, one being free of the fixed effects. Maximizing this part yields what are called restricted maximum likelihood (REML) estimators. As well as retaining the property of invariance under translation that ML estimators have, the REML estimators have the additional property of reducing to the analysis variance (ANOVA) estimators for many, if not all, cases of balanced data (equal subclass numbers). A computing algorithm is developed, adapting a transformation from Hemmerle and Hartley [6], which reduces computing requirements to dealing with matrices having order equal to the dimension of the parameter space rather than that of the sample space. These same matrices also occur in the asymptotic sampling variances of the estimators.",0
https://doi.org/10.1002/hec.1496,"Bayesian methods in cost-effectiveness studies: objectivity, computation and other relevant aspects","In a probabilistic sensitivity analysis (PSA) of a cost–effectiveness (CE) study, the unknown parameters are considered as random variables. A crucial question is what probabilistic distribution is suitable for synthesizing the available information (mainly data from clinical trials) about these parameters. In this context, the important role of Bayesian methodology has been recognized, where the parameters are of a random nature. We explore, in the context of CE analyses, how formal objective Bayesian methods can be implemented. We fully illustrate the methodology using two CE problems that frequently appear in the CE literature. The results are compared with those obtained with other popular approaches to PSA. We find that the discrepancies can be quite marked, specially when the number of patients enrolled in the simulated cohort under study is large. Finally, we describe in detail the numerical methods that need to be used to obtain the results. Copyright © 2009 John Wiley & Sons, Ltd.",0
https://doi.org/10.4324/978131589416-11,Multilevel models of burnout: separating group level and individual level effects in burnout research,"For nearly two decades, there has been a growing trend toward a multilevel perspective of individual behavior in organizations (Klein et al., 1994; Kozlowski & Klein, 2000). More recently, there has been an increasing emphasis on multilevel explanations within the stress literature, both from psychological and public health researchers (Bliese & Jex, 2002). Burnout research has followed a similar pattern to many organizational behavior constructs. Throughout the years, burnout has fairly consistently been defined as an individual phenomenon (Halbesleben & Buckley, 2004; Maslach et al., 2001). However, throughout that same time, there have been suggestions that burnout has a collective or shared element to it (Edelwich & Brodsky, 1980; Gonzalez-Morales et al., 2012). For example, Gonzalez-Morales et al. (2012) defined collective burnout in terms of the shared experience of burnout among coworkers in the same work environment. They argued that the contextual antecedents and experiences of burnout (e.g., Bakker & Schaufeli, 2000; Bakker et al., 2009) suggest that burnout can be conceptualized as an individual phenomenon or a socially constructed experience.",0
https://doi.org/10.1146/annurev-statistics-022513-115701,"Breaking Bad: Two Decades of Life-Course Data Analysis in Criminology, Developmental Psychology, and Beyond","Studies of human development require longitudinal data analysis methods that describe within- and between-individual variation in developmental and behavioral trajectories. This article reviews life-course data analysis methods for modeling these trajectories, as well as their application in studies of antisocial behavior and of crime in childhood, in adolescence, and throughout life. We set the stage by introducing growth curve (hierarchical linear) models. We focus our review on finite mixture models for life-course data, known as group-based trajectory and growth mixture models. We then discuss how these models are applied within criminology and developmental psychology, recent controversies over their substantive use and interpretation, and important issues of statistical practice and the challenges they raise. Building on the critical literature, we offer several recommendations for the applied users of the models. Finally, we present the most recent method of examining behavioral trajectories in criminology, the unimodal curve registration (UCR) approach. We briefly contrast the UCR model with growth curve and finite mixture models for life-course data analysis.",0
